"No.","Time","Source","Destination","Protocol","Length","Info"
"1201","4.838442","192.168.168.177","66.22.238.34","UDP","1232","50672  >  50023 Len=1190"
"1202","4.838465","192.168.168.177","66.22.238.34","UDP","1232","50672  >  50023 Len=1190"
"1203","4.838486","192.168.168.177","66.22.238.34","UDP","1232","50672  >  50023 Len=1190"
"1204","4.838506","192.168.168.177","66.22.238.34","UDP","1232","50672  >  50023 Len=1190"
"1205","4.844195","192.168.168.177","66.22.238.34","UDP","1232","50672  >  50023 Len=1190"
"1206","4.849293","162.159.130.234","192.168.168.177","TLSv1.2","232","Application Data"
"1207","4.861074","192.168.168.177","66.22.238.34","RTCP","118","Sender Report   "
"1208","4.866278","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1209","4.866369","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1210","4.866407","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1211","4.866437","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1212","4.866467","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1213","4.871427","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1214","4.871471","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1215","4.871493","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1216","4.871514","192.168.168.177","66.22.238.34","UDP","1177","50672  >  50023 Len=1135"
"1217","4.890400","66.22.238.34","192.168.168.177","UDP","122","50023  >  50672 Len=80"
"1218","4.898566","192.168.168.177","66.22.238.34","UDP","1205","50672  >  50023 Len=1163"
"1219","4.898630","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1220","4.898653","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1221","4.898674","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1222","4.898703","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1223","4.898723","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1224","4.903564","192.168.168.177","162.159.130.234","TCP","54","61107  >  443 [ACK] Seq=1 Ack=630 Win=512 Len=0"
"1225","4.903577","192.168.168.177","66.22.238.34","UDP","1206","50672  >  50023 Len=1164"
"1226","4.936161","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1227","4.936240","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1228","4.936269","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1229","4.936289","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1230","4.936321","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1231","4.936345","192.168.168.177","66.22.238.34","UDP","1135","50672  >  50023 Len=1093"
"1232","4.964145","192.168.168.177","66.22.238.34","UDP","1146","50672  >  50023 Len=1104"
"1233","4.964210","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1234","4.964237","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1235","4.964258","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1236","4.964278","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1237","4.964303","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1238","4.992811","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
"1239","4.997663","192.168.168.177","66.22.238.34","UDP","1138","50672  >  50023 Len=1096"
"1240","4.997746","192.168.168.177","66.22.238.34","UDP","1138","50672  >  50023 Len=1096"
"1241","4.997785","192.168.168.177","66.22.238.34","UDP","1138","50672  >  50023 Len=1096"
"1242","4.997809","192.168.168.177","66.22.238.34","UDP","1138","50672  >  50023 Len=1096"
"1243","4.997830","192.168.168.177","66.22.238.34","UDP","1139","50672  >  50023 Len=1097"
"1244","4.997851","192.168.168.177","66.22.238.34","UDP","1139","50672  >  50023 Len=1097"
"1245","5.016831","66.22.238.34","192.168.168.177","UDP","110","50023  >  50672 Len=68"
"1246","5.031017","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1247","5.031087","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1248","5.031110","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1249","5.031132","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1250","5.031151","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1251","5.031172","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1252","5.036005","192.168.168.177","66.22.238.34","UDP","1179","50672  >  50023 Len=1137"
"1253","5.065875","192.168.168.177","66.22.238.34","UDP","1096","50672  >  50023 Len=1054"
"1254","5.065964","192.168.168.177","66.22.238.34","UDP","1096","50672  >  50023 Len=1054"
"1255","5.065991","192.168.168.177","66.22.238.34","UDP","1096","50672  >  50023 Len=1054"
"1256","5.066012","192.168.168.177","66.22.238.34","UDP","1096","50672  >  50023 Len=1054"
"1257","5.066032","192.168.168.177","66.22.238.34","UDP","1097","50672  >  50023 Len=1055"
"1258","5.066051","192.168.168.177","66.22.238.34","UDP","1097","50672  >  50023 Len=1055"
"1259","5.070872","192.168.168.177","66.22.238.34","UDP","1097","50672  >  50023 Len=1055"
"1260","5.098212","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1261","5.098288","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1262","5.098313","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1263","5.098335","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1264","5.098355","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1265","5.098376","192.168.168.177","66.22.238.34","UDP","1122","50672  >  50023 Len=1080"
"1266","5.104270","192.168.168.177","66.22.238.34","UDP","1123","50672  >  50023 Len=1081"
"1267","5.117868","66.22.238.34","192.168.168.177","UDP","106","50023  >  50672 Len=64"
"1268","5.132226","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1269","5.132299","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1270","5.132331","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1271","5.132353","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1272","5.132376","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1273","5.132407","192.168.168.177","66.22.238.34","UDP","1132","50672  >  50023 Len=1090"
"1274","5.137957","192.168.168.177","66.22.238.34","UDP","1133","50672  >  50023 Len=1091"
"1275","5.138099","192.168.168.177","66.22.238.34","UDP","1133","50672  >  50023 Len=1091"
"1276","5.138149","192.168.168.177","66.22.238.34","UDP","1133","50672  >  50023 Len=1091"
"1277","5.164500","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1278","5.164567","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1279","5.164593","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1280","5.164614","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1281","5.164641","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1282","5.164663","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1283","5.169475","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1284","5.169532","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1285","5.169558","192.168.168.177","66.22.238.34","UDP","1203","50672  >  50023 Len=1161"
"1286","5.169582","192.168.168.177","66.22.238.34","UDP","1204","50672  >  50023 Len=1162"
"1287","5.174608","192.168.168.177","66.22.238.34","UDP","1204","50672  >  50023 Len=1162"
"1288","5.190608","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
"1289","5.201677","192.168.168.177","66.22.238.34","UDP","1083","50672  >  50023 Len=1041"
"1290","5.201739","192.168.168.177","66.22.238.34","UDP","1083","50672  >  50023 Len=1041"
"1291","5.201761","192.168.168.177","66.22.238.34","UDP","1083","50672  >  50023 Len=1041"
"1292","5.201782","192.168.168.177","66.22.238.34","UDP","1084","50672  >  50023 Len=1042"
"1293","5.201801","192.168.168.177","66.22.238.34","UDP","1084","50672  >  50023 Len=1042"
"1294","5.207569","192.168.168.177","66.22.238.34","UDP","1084","50672  >  50023 Len=1042"
"1295","5.221384","66.22.238.34","192.168.168.177","UDP","114","50023  >  50672 Len=72"
"1296","5.233755","192.168.168.177","66.22.238.34","UDP","1121","50672  >  50023 Len=1079"
"1297","5.233835","192.168.168.177","66.22.238.34","UDP","1121","50672  >  50023 Len=1079"
"1298","5.233866","192.168.168.177","66.22.238.34","UDP","1121","50672  >  50023 Len=1079"
"1299","5.233888","192.168.168.177","66.22.238.34","UDP","1121","50672  >  50023 Len=1079"
"1300","5.233909","192.168.168.177","66.22.238.34","UDP","1121","50672  >  50023 Len=1079"
"1301","5.267489","192.168.168.177","66.22.238.34","UDP","1250","50672  >  50023 Len=1208"
"1302","5.267556","192.168.168.177","66.22.238.34","UDP","1251","50672  >  50023 Len=1209"
"1303","5.267581","192.168.168.177","66.22.238.34","UDP","1251","50672  >  50023 Len=1209"
"1304","5.267608","192.168.168.177","66.22.238.34","UDP","1251","50672  >  50023 Len=1209"
"1305","5.267629","192.168.168.177","66.22.238.34","UDP","1251","50672  >  50023 Len=1209"
"1306","5.290088","192.168.168.177","157.90.91.74","TCP","55","59789  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1 [TCP segment of a reassembled PDU]"
"1307","5.301327","192.168.168.177","66.22.238.34","UDP","1141","50672  >  50023 Len=1099"
"1308","5.301390","192.168.168.177","66.22.238.34","UDP","1141","50672  >  50023 Len=1099"
"1309","5.301413","192.168.168.177","66.22.238.34","UDP","1141","50672  >  50023 Len=1099"
"1310","5.301434","192.168.168.177","66.22.238.34","UDP","1142","50672  >  50023 Len=1100"
"1311","5.301455","192.168.168.177","66.22.238.34","UDP","1142","50672  >  50023 Len=1100"
"1312","5.301480","192.168.168.177","66.22.238.34","UDP","1142","50672  >  50023 Len=1100"
"1313","5.306333","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
"1314","5.320272","66.22.238.34","192.168.168.177","UDP","102","50023  >  50672 Len=60"
"1315","5.325473","157.90.91.74","192.168.168.177","TCP","66","443  >  59789 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"1316","5.332676","192.168.168.177","66.22.238.34","UDP","1072","50672  >  50023 Len=1030"
"1317","5.332737","192.168.168.177","66.22.238.34","UDP","1072","50672  >  50023 Len=1030"
"1318","5.332761","192.168.168.177","66.22.238.34","UDP","1073","50672  >  50023 Len=1031"
"1319","5.332787","192.168.168.177","66.22.238.34","UDP","1073","50672  >  50023 Len=1031"
"1320","5.332809","192.168.168.177","66.22.238.34","UDP","1073","50672  >  50023 Len=1031"
"1321","5.332828","192.168.168.177","66.22.238.34","UDP","1073","50672  >  50023 Len=1031"
"1322","5.362871","162.159.130.234","192.168.168.177","TLSv1.2","130","Application Data"
"1323","5.365081","192.168.168.177","66.22.238.34","UDP","1119","50672  >  50023 Len=1077"
"1324","5.365148","192.168.168.177","66.22.238.34","UDP","1119","50672  >  50023 Len=1077"
"1325","5.365170","192.168.168.177","66.22.238.34","UDP","1119","50672  >  50023 Len=1077"
"1326","5.365190","192.168.168.177","66.22.238.34","UDP","1119","50672  >  50023 Len=1077"
"1327","5.365209","192.168.168.177","66.22.238.34","UDP","1119","50672  >  50023 Len=1077"
"1328","5.398365","192.168.168.177","66.22.238.34","UDP","1201","50672  >  50023 Len=1159"
"1329","5.398430","192.168.168.177","66.22.238.34","UDP","1202","50672  >  50023 Len=1160"
"1330","5.398451","192.168.168.177","66.22.238.34","UDP","1202","50672  >  50023 Len=1160"
"1331","5.398472","192.168.168.177","66.22.238.34","UDP","1202","50672  >  50023 Len=1160"
"1332","5.416388","192.168.168.177","162.159.130.234","TCP","54","61107  >  443 [ACK] Seq=1 Ack=706 Win=512 Len=0"
"1333","5.431876","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1334","5.432037","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1335","5.432201","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1336","5.432256","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1337","5.451528","66.22.238.34","192.168.168.177","UDP","106","50023  >  50672 Len=64"
"1338","5.453819","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
"1339","5.456907","162.159.130.234","192.168.168.177","TLSv1.2","107","Application Data"
"1340","5.464942","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1341","5.465007","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1342","5.465033","192.168.168.177","66.22.238.34","UDP","1176","50672  >  50023 Len=1134"
"1343","5.465057","192.168.168.177","66.22.238.34","UDP","1177","50672  >  50023 Len=1135"
"1344","5.468631","66.22.238.15","192.168.168.177","RTCP","94","Receiver Report   "
"1345","5.498334","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1346","5.498410","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1347","5.498433","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1348","5.498454","192.168.168.177","66.22.238.34","UDP","1173","50672  >  50023 Len=1131"
"1349","5.509137","192.168.168.177","162.159.130.234","TCP","54","61107  >  443 [ACK] Seq=1 Ack=759 Win=512 Len=0"
"1350","5.530966","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1351","5.531037","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1352","5.531060","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1353","5.531080","192.168.168.177","66.22.238.34","UDP","1173","50672  >  50023 Len=1131"
"1354","5.550577","66.22.238.34","192.168.168.177","UDP","98","50023  >  50672 Len=56"
"1355","5.556190","192.168.168.177","162.159.130.234","TLSv1.2","108","Application Data"
"1356","5.567988","192.168.168.177","66.22.238.34","UDP","314","50672  >  50023 Len=272"
"1357","5.568057","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1358","5.568080","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1359","5.568101","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1360","5.571113","192.168.168.177","66.22.238.34","UDP","1172","50672  >  50023 Len=1130"
"1361","5.571147","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1362","5.571178","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1363","5.574168","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1364","5.574201","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1365","5.574222","192.168.168.177","66.22.238.34","UDP","1175","50672  >  50023 Len=1133"
"1366","5.575354","162.159.130.234","192.168.168.177","TCP","56","443  >  61107 [ACK] Seq=759 Ack=55 Win=8 Len=0"
"1367","5.576980","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1368","5.577024","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1369","5.577049","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1370","5.579015","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1371","5.579060","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1372","5.579082","192.168.168.177","66.22.238.34","UDP","1175","50672  >  50023 Len=1133"
"1373","5.582225","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1374","5.582259","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1375","5.582282","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1376","5.597515","192.168.168.177","66.22.238.34","UDP","1224","50672  >  50023 Len=1182"
"1377","5.597586","192.168.168.177","66.22.238.34","UDP","1224","50672  >  50023 Len=1182"
"1378","5.597612","192.168.168.177","66.22.238.34","UDP","1224","50672  >  50023 Len=1182"
"1379","5.597633","192.168.168.177","66.22.238.34","UDP","1225","50672  >  50023 Len=1183"
"1380","5.620884","192.168.168.177","66.22.238.15","UDP","50","57196  >  50003 Len=8"
"1381","5.628403","52.97.135.50","192.168.168.177","TCP","1506","443  >  59175 [ACK] Seq=142 Ack=3184 Win=4193536 Len=1452 [TCP segment of a reassembled PDU]"
"1382","5.628438","192.168.168.177","52.97.135.50","TCP","54","59175  >  443 [ACK] Seq=3184 Ack=1594 Win=262144 Len=0"
"1383","5.628754","52.97.135.50","192.168.168.177","TLSv1.2","519","Application Data"
"1384","5.628771","192.168.168.177","52.97.135.50","TCP","54","59175  >  443 [ACK] Seq=3184 Ack=2059 Win=261632 Len=0"
"1385","5.634799","192.168.168.177","66.22.238.34","UDP","1183","50672  >  50023 Len=1141"
"1386","5.634919","192.168.168.177","66.22.238.34","UDP","1183","50672  >  50023 Len=1141"
"1387","5.635008","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1388","5.635044","192.168.168.177","66.22.238.34","UDP","1184","50672  >  50023 Len=1142"
"1389","5.641515","66.22.238.15","192.168.168.177","UDP","56","50003  >  57196 Len=8"
"1390","5.653978","66.22.238.34","192.168.168.177","UDP","110","50023  >  50672 Len=68"
"1391","5.667989","192.168.168.177","66.22.238.34","UDP","1173","50672  >  50023 Len=1131"
"1392","5.668053","192.168.168.177","66.22.238.34","UDP","1173","50672  >  50023 Len=1131"
"1393","5.668076","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1394","5.668098","192.168.168.177","66.22.238.34","UDP","1174","50672  >  50023 Len=1132"
"1395","5.685946","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
"1396","5.692769","162.159.130.234","192.168.168.177","TLSv1.2","87","Application Data"
"1397","5.700241","192.168.168.177","66.22.238.34","UDP","1171","50672  >  50023 Len=1129"
"1398","5.700319","192.168.168.177","66.22.238.34","UDP","1171","50672  >  50023 Len=1129"
"1399","5.700343","192.168.168.177","66.22.238.34","UDP","1171","50672  >  50023 Len=1129"
"1400","5.700363","192.168.168.177","66.22.238.34","UDP","1171","50672  >  50023 Len=1129"
"1401","5.733184","192.168.168.177","66.22.238.34","UDP","1048","50672  >  50023 Len=1006"
"1402","5.733255","192.168.168.177","66.22.238.34","UDP","1048","50672  >  50023 Len=1006"
"1403","5.733282","192.168.168.177","66.22.238.34","UDP","1048","50672  >  50023 Len=1006"
"1404","5.733304","192.168.168.177","66.22.238.34","UDP","1048","50672  >  50023 Len=1006"
"1405","5.733324","192.168.168.177","66.22.238.34","UDP","1049","50672  >  50023 Len=1007"
"1406","5.742639","192.168.168.177","162.159.130.234","TCP","54","61107  >  443 [ACK] Seq=55 Ack=792 Win=512 Len=0"
"1407","5.752240","66.22.238.15","192.168.168.177","UDP","323","50003  >  57196 Len=281"
"1408","5.753785","66.22.238.34","192.168.168.177","UDP","102","50023  >  50672 Len=60"
"1409","5.758140","66.22.238.34","192.168.168.177","RTCP","110","Payload-specific Feedback   ALFB  "
"1410","5.758140","66.22.238.34","192.168.168.177","RTCP","94","Receiver Report   "
"1411","5.758140","66.22.238.34","192.168.168.177","RTCP","94","Receiver Report   "
"1412","5.766954","192.168.168.177","66.22.238.34","UDP","1255","50672  >  50023 Len=1213"
"1413","5.767025","192.168.168.177","66.22.238.34","UDP","1256","50672  >  50023 Len=1214"
"1414","5.767050","192.168.168.177","66.22.238.34","UDP","1256","50672  >  50023 Len=1214"
"1415","5.767070","192.168.168.177","66.22.238.34","UDP","1256","50672  >  50023 Len=1214"
"1416","5.767090","192.168.168.177","66.22.238.34","UDP","1256","50672  >  50023 Len=1214"
"1417","5.768645","66.22.238.15","192.168.168.177","UDP","323","50003  >  57196 Len=281"
"1418","5.788012","66.22.238.15","192.168.168.177","UDP","446","50003  >  57196 Len=404"
"1419","5.798719","192.168.168.177","66.22.238.34","UDP","1209","50672  >  50023 Len=1167"
"1420","5.798877","192.168.168.177","66.22.238.34","UDP","1210","50672  >  50023 Len=1168"
"1421","5.798952","192.168.168.177","66.22.238.34","UDP","1210","50672  >  50023 Len=1168"
"1422","5.799027","192.168.168.177","66.22.238.34","UDP","1210","50672  >  50023 Len=1168"
"1423","5.815472","66.22.238.15","192.168.168.177","UDP","376","50003  >  57196 Len=334"
"1424","5.832951","192.168.168.177","66.22.238.34","UDP","1259","50672  >  50023 Len=1217"
"1425","5.833101","192.168.168.177","66.22.238.34","UDP","1259","50672  >  50023 Len=1217"
"1426","5.833175","192.168.168.177","66.22.238.34","UDP","1259","50672  >  50023 Len=1217"
"1427","5.833232","192.168.168.177","66.22.238.34","UDP","1259","50672  >  50023 Len=1217"
"1428","5.833288","192.168.168.177","66.22.238.34","UDP","1259","50672  >  50023 Len=1217"
"1429","5.836426","66.22.238.15","192.168.168.177","UDP","303","50003  >  57196 Len=261"
"1430","5.838746","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1431","5.838902","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1432","5.838990","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1433","5.839048","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1434","5.839109","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1435","5.843982","192.168.168.177","66.22.238.34","UDP","1260","50672  >  50023 Len=1218"
"1436","5.853084","66.22.238.34","192.168.168.177","UDP","98","50023  >  50672 Len=56"
"1437","5.854511","66.22.238.15","192.168.168.177","UDP","306","50003  >  57196 Len=264"
"1438","5.861150","192.168.168.177","66.22.238.34","RTCP","118","Sender Report   "
"1439","5.867018","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1440","5.867154","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1441","5.867216","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1442","5.867289","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1443","5.867347","192.168.168.177","66.22.238.34","UDP","1147","50672  >  50023 Len=1105"
"1444","5.867402","192.168.168.177","66.22.238.34","UDP","1148","50672  >  50023 Len=1106"
"1445","5.877208","66.22.238.15","192.168.168.177","UDP","300","50003  >  57196 Len=258"
"1446","5.900543","192.168.168.177","66.22.238.34","UDP","1235","50672  >  50023 Len=1193"
"1447","5.900687","192.168.168.177","66.22.238.34","UDP","1235","50672  >  50023 Len=1193"
"1448","5.900754","192.168.168.177","66.22.238.34","UDP","1235","50672  >  50023 Len=1193"
"1449","5.900813","192.168.168.177","66.22.238.34","UDP","1236","50672  >  50023 Len=1194"
"1450","5.903137","66.22.238.15","192.168.168.177","UDP","302","50003  >  57196 Len=260"
"1451","5.920267","66.22.238.15","192.168.168.177","UDP","411","50003  >  57196 Len=369"
"1452","5.920420","66.22.238.15","192.168.168.177","UDP","299","50003  >  57196 Len=257"
"1453","5.933186","192.168.168.177","66.22.238.34","UDP","1169","50672  >  50023 Len=1127"
"1454","5.933269","192.168.168.177","66.22.238.34","UDP","1170","50672  >  50023 Len=1128"
"1455","5.933316","192.168.168.177","66.22.238.34","UDP","1170","50672  >  50023 Len=1128"
"1456","5.933352","192.168.168.177","66.22.238.34","UDP","1170","50672  >  50023 Len=1128"
"1457","5.933390","192.168.168.177","66.22.238.34","UDP","1170","50672  >  50023 Len=1128"
"1458","5.941995","66.22.238.15","192.168.168.177","UDP","365","50003  >  57196 Len=323"
"1459","5.953341","66.22.238.34","192.168.168.177","UDP","106","50023  >  50672 Len=64"
"1460","5.963008","66.22.238.15","192.168.168.177","UDP","356","50003  >  57196 Len=314"
"1461","5.967080","192.168.168.177","66.22.238.34","UDP","1127","50672  >  50023 Len=1085"
"1462","5.967161","192.168.168.177","66.22.238.34","UDP","1127","50672  >  50023 Len=1085"
"1463","5.967202","192.168.168.177","66.22.238.34","UDP","1127","50672  >  50023 Len=1085"
"1464","5.967246","192.168.168.177","66.22.238.34","UDP","1128","50672  >  50023 Len=1086"
"1465","5.967281","192.168.168.177","66.22.238.34","UDP","1128","50672  >  50023 Len=1086"
"1466","5.972124","192.168.168.177","66.22.238.34","UDP","1128","50672  >  50023 Len=1086"
"1467","5.982371","192.168.168.177","157.240.231.61","TCP","609","62718  >  5222 [PSH, ACK] Seq=1 Ack=1 Win=512 Len=555 [TCP segment of a reassembled PDU]"
"1468","5.985436","66.22.238.15","192.168.168.177","UDP","329","50003  >  57196 Len=287"
"1469","5.992068","157.240.231.61","192.168.168.177","TCP","56","5222  >  62718 [ACK] Seq=1 Ack=556 Win=278 Len=0"
"1470","6.000410","192.168.168.177","66.22.238.34","UDP","1191","50672  >  50023 Len=1149"
"1471","6.000504","192.168.168.177","66.22.238.34","UDP","1192","50672  >  50023 Len=1150"
"1472","6.000545","192.168.168.177","66.22.238.34","UDP","1192","50672  >  50023 Len=1150"
"1473","6.000594","192.168.168.177","66.22.238.34","UDP","1192","50672  >  50023 Len=1150"
"1474","6.000630","192.168.168.177","66.22.238.34","UDP","1192","50672  >  50023 Len=1150"
"1475","6.003279","66.22.238.15","192.168.168.177","UDP","323","50003  >  57196 Len=281"
"1476","6.016422","192.168.168.177","66.22.238.34","RTCP","102","Sender Report   "
